tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,
5.68469942711886E+017,negative,0.6756,Can't Tell,0.6756,Virgin America,,danteusa1,,0,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",,2015-02-19 09:59:30 -0800,,,,
5.68463892453724E+017,negative,1,Bad Flight,0.6899,Virgin America,,wmrrock,,0,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,,2015-02-19 09:35:28 -0800,CT,Eastern Time (US & Canada),,
5.68463244035289E+017,negative,1,Bad Flight,1,Virgin America,,wmrrock,,0,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,"[0.0, 0.0]",2015-02-19 09:32:53 -0800,CT,Eastern Time (US & Canada),,
5.68460512553353E+017,positive,0.6888,,,Virgin America,,mightymeesh,,0,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,,2015-02-19 09:22:02 -0800,San Francisco,,,
5.68458513636135E+017,negative,1,Customer Service Issue,1,Virgin America,,Matthewbenz,,0,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,,2015-02-19 09:14:05 -0800,San Francisco,Pacific Time (US & Canada),,
5.6845714089497E+017,negative,1,Late Flight,1,Virgin America,,LondonBrushCo,,0,@VirginAmerica delayed to10.30!!,,2015-02-19 09:08:38 -0800,Global,Pacific Time (US & Canada),,
5.68456334581981E+017,negative,1,Customer Service Issue,1,Virgin America,,mightymeesh,,0,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,,2015-02-19 09:05:26 -0800,San Francisco,,,
5.68452676452807E+017,neutral,0.6837,,,Virgin America,,0504Traveller,,0,"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",,2015-02-19 08:50:54 -0800,,Central Time (US & Canada),,
5.68452186977362E+017,positive,0.6667,,,Virgin America,,KarinSLee,,0,“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,,2015-02-19 08:48:57 -0800,all over ca,,,
5.68451468560187E+017,positive,0.6395,,,Virgin America,,EricLMitchell,,0,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,,2015-02-19 08:46:06 -0800,San Francisco,Pacific Time (US & Canada),,
5.68447216156693E+017,negative,1,Can't Tell,1,Virgin America,,fattbelly,,0,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,,2015-02-19 08:29:12 -0800,S F,,,
5.68440278853526E+017,neutral,0.6774,,0,Virgin America,,itsGREEKSAUSAGE,,0,"@VirginAmerica I just did, how can I DM? Do u have to also add me?",,2015-02-19 08:01:38 -0800,"NY, NJ, CA, Greece",Eastern Time (US & Canada),,
5.68437415603507E+017,positive,0.6618,,,Virgin America,,kzone7,,0,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",,2015-02-19 07:50:15 -0800,"Long Island, NY",Eastern Time (US & Canada),,
5.68434482270708E+017,positive,1,,,Virgin America,,heatherbeckel,,0,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp, yr website is BEST transactional site EVER,,2015-02-19 07:38:36 -0800,ATX,Central Time (US & Canada),
5.68432117539066E+017,neutral,1,,,Virgin America,,TLoui143,,0,"@VirginAmerica Anytime, sugafly.",,2015-02-19 07:29:12 -0800,Out to Brunch with @Kanyewest.,Central Time (US & Canada),,
5.68429677779366E+017,positive,1,,,Virgin America,,marshman240,,0,@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,,2015-02-19 07:19:30 -0800,San Francisco,,,
5.68428224813916E+017,neutral,1,,,Virgin America,,chase_f,,0,@VirginAmerica I need a receipt for a flight change. Can you send one?,,2015-02-19 07:13:44 -0800,"San Francisco, CA",Quito,,
5.68423029371335E+017,negative,1,Customer Service Issue,1,Virgin America,,hungarianhc,,0,"@VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?","[0.0, 0.0]",2015-02-19 06:53:05 -0800,"San Francisco, CA",Alaska,,
5.684060487779E+017,positive,1,,,Virgin America,,MarcSM,,0,@VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd,,2015-02-19 05:45:37 -0800,"East Village, New York City",Eastern Time (US & Canada),,
5.68392783922373E+017,positive,0.6871,,,Virgin America,,quackling,,0,@VirginAmerica that doesn't look to fat to me! It looks yummy!,,2015-02-19 04:52:54 -0800,"Birmingham, Michigan",,,
5.68391084210037E+017,neutral,1,,,Virgin America,,tedreednc,,0,"@VirginAmerica CEO says #Southwest &amp; #jetblue have strayed from low cost model.
http://t.co/96Sctomh29",,2015-02-19 04:46:09 -0800,"Charlotte, NC",Eastern Time (US & Canada),,
5.68382154071089E+017,neutral,0.6811,,,Virgin America,,stevengcpa,,0,@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6,,2015-02-19 04:10:40 -0800,California,Pacific Time (US & Canada),,
5.68364437599437E+017,neutral,1,,,Virgin America,,DOHA_Insight,,0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/FVUdmh27pF @TheNationalUAE,,2015-02-19 03:00:16 -0800,"Doha, Qatar",Quito,,
5.68349321634013E+017,neutral,1,,,Virgin America,,LibyaBizInfo,,0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/DCoBoKN7EE @TheNationalUAE,,2015-02-19 02:00:12 -0800,Libya,,,
5.68307768551027E+017,neutral,0.7026,,0,Virgin America,,AlgeriaTweets,,0,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/vw4P4T4tLh @TheNationalUAE,,2015-02-18 23:15:05 -0800,"Algiers, Algeria",Abu Dhabi,,
5.68303606710956E+017,positive,0.6724,,,Virgin America,,_raulll,,0,@VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️,,2015-02-18 22:58:33 -0800,"mckinney, tx",,,
5.68279994876572E+017,positive,1,,,Virgin America,,TLoui143,,0,@VirginAmerica Your planes are really pretty. Just thought u should know that. :),,2015-02-18 21:24:43 -0800,Out to Brunch with @Kanyewest.,Central Time (US & Canada),,
5.68265552583479E+017,neutral,1,,,Virgin America,,mikeb51431,,0,@VirginAmerica when are you flying to hawaii,,2015-02-18 20:27:20 -0800,,Arizona,,
5.68259485413716E+017,negative,0.6801,Flight Booking Problems,0.6801,Virgin America,,gbone34,,0,@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,,2015-02-18 20:03:13 -0800,,,,
5.68245360998658E+017,positive,1,,,Virgin America,,GeorgettePierre,,0,@VirginAmerica thank you,,2015-02-18 19:07:06 -0800,your third eye...,Eastern Time (US & Canada),,
5.68240364315783E+017,negative,0.6307,Customer Service Issue,0.6307,Virgin America,,edzme,,0,@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,,2015-02-18 18:47:14 -0800,The other side,,,
5.68239036533498E+017,positive,1,,,Virgin America,,Joaquin68443,,0,@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI,,2015-02-18 18:41:58 -0800,714 to 972,,,
5.68218962833461E+017,negative,1,Bad Flight,1,Virgin America,,contimike,,0,@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,,2015-02-18 17:22:12 -0800,"New York, sort of!",,,
5.68216286561374E+017,negative,1,Bad Flight,1,Virgin America,,contimike,,0,@VirginAmerica I am in seat 4C and I cannot even open my laptop, and I paid extra for this seat!!,,2015-02-18 17:11:34 -0800,"New York, sort of!",,
5.68209028188234E+017,neutral,1,,,Virgin America,,nschneble,,0,.@VirginAmerica If only you guys were starting those flights at the end of the month! Guess I’m still road tripping on Feb 27…,,2015-02-18 16:42:43 -0800,,Eastern Time (US & Canada),,
5.68204964742496E+017,positive,1,,,Virgin America,,eganist,,0,"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",,2015-02-18 16:26:34 -0800,Washington D.C.,Eastern Time (US & Canada),,
5.68203174198284E+017,neutral,1,,,Virgin America,,pointsguy,,3,"@VirginAmerica announced New Route to Austin w/fares from $39/way. 
http://t.co/gA8pbamu0C",,2015-02-18 16:19:28 -0800,United States,Central Time (US & Canada),,
5.68199730989175E+017,neutral,0.3483,,0,Virgin America,,timlopez,,0,@VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0,,2015-02-18 16:05:47 -0800,Southern California,Pacific Time (US & Canada),,
5.68195292803129E+017,positive,1,,,Virgin America,,mirandahaustin,,0,@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,,2015-02-18 15:48:09 -0800,"Austin, TX",Central Time (US & Canada),,
5.68193116437484E+017,neutral,0.639,,,Virgin America,,franks105,,0,@VirginAmerica you should have 39 dollar LAX-Las fares!!!,,2015-02-18 15:39:30 -0800,Hogwarts,Pacific Time (US & Canada),,
5.68189531033174E+017,positive,1,,,Virgin America,,iamDavidAustin,,0,@VirginAmerica great. Well deserved.,,2015-02-18 15:25:15 -0800,,Pacific Time (US & Canada),,
5.68174745293709E+017,negative,0.6727,Customer Service Issue,0.6727,Virgin America,,mekirkpatrick,,0,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,,2015-02-18 14:26:30 -0800,"Long Beach, CA",Pacific Time (US & Canada),,
5.68165573869199E+017,negative,1,Customer Service Issue,1,Virgin America,,jpf4986,,0,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,,2015-02-18 13:50:03 -0800,,,,
5.6815768069673E+017,negative,0.6702,Customer Service Issue,0.6702,Virgin America,,Pace6445,,0,@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,"[40.63767372, -74.11075451]",2015-02-18 13:18:41 -0800,"Staten Island, NY",,,
5.68150150289461E+017,neutral,0.6769,,0,Virgin America,,wmrrock,,0,@VirginAmerica You should still develop an app - then you will be my favorite airline.,"[0.0, 0.0]",2015-02-18 12:48:46 -0800,CT,Eastern Time (US & Canada),,
5.68148652352545E+017,negative,0.6876,Can't Tell,0.6876,Virgin America,,HuntTreadwell,,0,@VirginAmerica all crap channels which is why I pay to watch UK tv,,2015-02-18 12:42:49 -0800,,,,
5.68146157534368E+017,positive,1,,,Virgin America,,wmrrock,,0,@VirginAmerica got it. All set - Thanks!,"[0.0, 0.0]",2015-02-18 12:32:54 -0800,CT,Eastern Time (US & Canada),,
5.68144330268869E+017,neutral,1,,,Virgin America,,jsamaudio,,0,@VirginAmerica no A's channel this year?,,2015-02-18 12:25:38 -0800,St. Francis (Calif.),Pacific Time (US & Canada),,
5.6814252611002E+017,neutral,1,,,Virgin America,,wmrrock,,0,@VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,"[0.0, 0.0]",2015-02-18 12:18:28 -0800,CT,Eastern Time (US & Canada),,
5.68140092453179E+017,positive,1,,,Virgin America,,JCervantezzz,,0,@VirginAmerica Giants and Virgin America. A match made in heaven.,,2015-02-18 12:08:48 -0800,"California, San Francisco",Pacific Time (US & Canada),,
5.68140010458894E+017,positive,1,,,Virgin America,,GabriellaDago,,0,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",,2015-02-18 12:08:28 -0800,New York City,Eastern Time (US & Canada),,
5.68136946016522E+017,negative,1,Can't Tell,1,Virgin America,,wmrrock,,0,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,"[0.0, 0.0]",2015-02-18 11:56:18 -0800,CT,Eastern Time (US & Canada),,
5.68132935037133E+017,negative,1,Customer Service Issue,0.6989,Virgin America,,matthew,,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2015-02-18 11:40:21 -0800,"San Francisco, CA",Pacific Time (US & Canada),,
5.6813220471237E+017,negative,0.6901,longlines,0.3802,Virgin America,,mrpresident1776,,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,,2015-02-18 11:37:27 -0800,"Washington, D.C.",,,
5.68122723915862E+017,neutral,0.6646,,,Virgin America,,elimae724,,0,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,,2015-02-18 10:59:47 -0800,California Love #VFL,,,
5.68120102660342E+017,positive,1,,,Virgin America,,ctpsts,,0,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,,2015-02-18 10:49:22 -0800,,,,
5.68119079371997E+017,positive,1,,,Virgin America,,jhen_d,,0,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,,2015-02-18 10:45:18 -0800,"Austin, Texas",Mountain Time (US & Canada),,
5.68114097142653E+017,neutral,0.663,,,Virgin America,,AUStinAirport,,2,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",,2015-02-18 10:25:30 -0800,"Austin, TX",Mountain Time (US & Canada),,
5.68104519633994E+017,neutral,0.6895,,,Virgin America,,reaganroy,,1,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,,2015-02-18 09:47:27 -0800,,Central Time (US & Canada),,
5.68104264733573E+017,negative,0.6651,Flight Booking Problems,0.3413,Virgin America,,onewil,,0,@VirginAmerica sad to learn you no longer fly SFO &gt, PHL. Hope it returns!,"[0.0, 0.0]",2015-02-18 09:46:26 -0800,"San Francisco, CA",Pacific Time (US & Canada),
5.68101393111892E+017,neutral,0.6559,,0,Virgin America,,PlantFoodDude,,0,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",,2015-02-18 09:35:01 -0800, NJ USA,Eastern Time (US & Canada),,
5.68100257931747E+017,positive,1,,,Virgin America,,jtwiegele,,0,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,,2015-02-18 09:30:30 -0800,"San Francisco, CA",,,
5.68100090390426E+017,neutral,1,,,Virgin America,,sporch62,,0,"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",,2015-02-18 09:29:50 -0800,,,,
5.68095440517755E+017,positive,0.6655,,,Virgin America,,chrisdpatton,,0,"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",,2015-02-18 09:11:22 -0800,"Annapolis, Maryland",,,
5.68093957080551E+017,positive,0.6522,,,Virgin America,,stopasyougo,,0,@VirginAmerica OMG FINALLY,,2015-02-18 09:05:28 -0800,,Central Time (US & Canada),,
5.68088472772157E+017,neutral,1,,,Virgin America,,AlMehairiAUH,,0,@VirginAmerica to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,,2015-02-18 08:43:41 -0800,Abu Dhabi,Abu Dhabi,,
5.68086068328682E+017,neutral,0.6632,,,Virgin America,,AwsmSpaceMonkey,,0,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,,2015-02-18 08:34:07 -0800,"San Marcos, CA",Pacific Time (US & Canada),,
5.68083179023651E+017,negative,1,Bad Flight,0.3556,Virgin America,,iamWalkerR,,0,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,,2015-02-18 08:22:39 -0800,"New York, NY",Central Time (US & Canada),,
5.68079278505464E+017,negative,1,Bad Flight,0.6326,Virgin America,,MarcoFlavioM,,0,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,,2015-02-18 08:07:09 -0800,USA,Pacific Time (US & Canada),,
5.68068513224655E+017,neutral,1,,,Virgin America,,0504Traveller,,0,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",,2015-02-18 07:24:22 -0800,,Central Time (US & Canada),,
5.68068214325785E+017,positive,1,,,Virgin America,,dreamerintexas,,0,@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,,2015-02-18 07:23:11 -0800,austin dallas chile london,Central Time (US & Canada),,
5.68064123621093E+017,positive,1,,,Virgin America,,WilsonJoshuaLee,,0,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,,2015-02-18 07:06:55 -0800,"Dallas, TX",Central Time (US & Canada),,
5.68061922265805E+017,neutral,1,,,Virgin America,,sanjosedr,,0,@VirginAmerica I miss the #nerdbird in San Jose,,2015-02-18 06:58:11 -0800,"San Jose, California
",Arizona,,
5.68059129601724E+017,positive,1,,,Virgin America,,dsg0110,,0,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",,2015-02-18 06:47:05 -0800,"San Diego, CA",Pacific Time (US & Canada),,
5.68058610296566E+017,positive,1,,,Virgin America,,lakebrahlands,,0,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,,2015-02-18 06:45:01 -0800,"Zip City aka Dallas, TX ",Central Time (US & Canada),,
5.68054702635483E+017,neutral,0.6477,,0,Virgin America,,opteyemisg,,0,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,,2015-02-18 06:29:29 -0800,,Central Time (US & Canada),,
